year,episode_number,title,airdate,rating,total_votes,desc
2021,987,The Failing Dream? The Plot to Lure Sanji!,15 Aug. 2021,8.2,"(1,525)","Haccha joins in and the pursuit of Luffy. Meanwhile, Kin'emon changes his strategy and his group tries to infiltrate the castle from its side."
2021,988,Arrival of Reinforcements! Captain of the Whitebeard Pirates!,22 Aug. 2021,8.9,"(2,146)","Luffy, Law, Kin'emon, and others are trying to infiltrate Kaido's castle. Big Mom's children are climbing up the waterfall again, but a foe stands in their way."
2021,989,Oath of Man! Fierce Battle of the Brachiotank,29 Aug. 2021,8.3,"(1,554)","Big Mom chases Brachio Tank driven by Chopper and Usopp. Meanwhile, Kanjuro takes Momonosuke to Kaido and Orochi and informs them about Oden's retainers."
2021,990,Thunder Bagua! The Appearance of Kaido's Son,5 Sep. 2021,8.9,"(2,161)","Luffy runs into Ulti and Page One, but someone wearing a demon mask appears and whisks him away."
2021,991,Enemy or Ally? Luffy and Yamato!,12 Sep. 2021,7.9,"(1,411)","Luffy questions Yamato's motive, however, the two get into a fight."
2021,992,Desire to be Oden! Yamato's Dream!,19 Sep. 2021,8.9,"(2,197)","Law's Polar Tang finally reaches Onigashima and see an unexpected face, meanwhile Yamato tells Luffy a story."
2021,993,Explosive?! The Handcuffs that Shackle Yamato's Freedom!,26 Sep. 2021,7.7,"(1,341)","At the back entrance of Onigashima, the Akazaya members try to get inside the gate, but they're blocked by their former colleague Kanjuro."
2021,994,The Scabbards Face-off - Kikunojo vs. Kanjuro,3 Oct. 2021,9.0,"(2,422)","At the back entrance of Onigashima, Kikunojo squares off against Kanjuro."
2021,995,Raid! Inheriting Oden's Will,10 Oct. 2021,9.6,"(3,830)",Allies that wish to free the Land of Wano from the grasp of Kaido get reunited to strike their enemies! Kaido finds himself facing the ghost of a man he both despised and respected. The first big spark of great defiance flashes!
2021,996,Onigashima in Tumult! Luffy's All-Out War Begins!,24 Oct. 2021,9.2,"(2,407)",The Akazaya members deliver a crushing blow to Kaido. Luffy and Yamato back them up but are spotted by Big Mom.
2021,997,"The Battle Under the Moon! The Berserker, Sulong the Moon Lion!",31 Oct. 2021,9.0,"(2,194)","Thousands of samurai warriors rush the castle, attacking the Animal Kingdom Pirates. In his dragon form, Kaido goes outside to fight the Akazaya members under the moon."
2021,998,Zeus' Treason?! The Cornered Nami!,7 Nov. 2021,9.0,"(2,195)",Shinobu tries to rescue the weakened Momonosuke but is found by King and attacked. Nami takes back Zeus from Big Mom.
2021,999,I'll Protect You! Yamato Meets Momonosuke!,14 Nov. 2021,8.2,"(1,625)","Franky faces Big Mom with the help of Robin and Jimbei, but the Numbers come interrupting their battle. One of them holds Brachio Tank with Usopp and Chopper inside in his hand. Meanwhile, Yamato, the self-proclaimed Oden, finally meets Oden's son, Momonosuke."
2021,"1,000",Overwhelming Strength! The Straw Hats Come Together!,21 Nov. 2021,9.3,"(4,532)","As the Minks struggle with a poor hand against the Gifters, Kin'emon tries to assist them, but Dogstorm and Cat Viper stop him and start fighting for the other Minks. Meanwhile, Luffy and Zoro try to get to the rooftop to help Kin'emon and the others, but Queen and King get in their way."
2021,"1,001",A Risky Invitation! A Plot to Eliminate Queen!,28 Nov. 2021,8.9,"(2,701)","Who's-Who invites Drake and Hawkins to a plot to kill Queen. Meanwhile, the Straw Hats are facing two large monsters that remind them of the Giant who they once struggled to take down. As Luffy charges towards them, someone unexpected comes in to help."
2021,"1,002",A New Rivalry! Nami and Ulti!,5 Dec. 2021,7.7,"(1,699)","Drake vows to fight alongside Luffy, but Zoro becomes skeptical and challenges him to a fight. Meanwhile, Usopp's practical joke pushes Nami into confronting Ulti, who is infuriated since her brother got attacked."
2021,"1,003","A Heroic Blade! Akazaya vs. Kaido, Again Once More!",12 Dec. 2021,8.2,"(2,402)","The fight against Kaido starts, as the last standing enemy is him. Carrot has a chance of meeting with Perospero, the one she blames for Pedro's death. Marco faces Bigmom, as his deal with Perospero is shattered."
2021,"1,004",An Inherited Technique! Unleashing Oden's Secret Swordplay!,19 Dec. 2021,8.5,"(3,580)",Luffy and Sanji continue to make their way up the castle to Kaido. Meanwhile Yamato continues her pursuit to Momonosuke. The battle between the Nine Akazaya Samurai and Kaido rages on.
2021,-1,Special Episode: Barto's Secret Room,26 Dec. 2021,5.5,"(1,533)","Bartolomeo and Otama look back on Luffy and the Straw Hat Crew's adventures in the Land of Wano. Otama tells Bartolomeo about her meeting with Luffy, and the events leading up to the fierce battle with Kaido."
2022,"1,005",The Power of Ice Oni! A New Version of the Plague Rounds!,9 Jan. 2022,6.3,"(5,037)","Queen, blazes away at samurai on the Performance Floor with the special version of the Plague Rounds, which turns them into hideous ogres that corner Zoro and Drake."
2022,"1,006",I Won't Forgive Him! Chopper's Determination!,16 Jan. 2022,6.3,"(3,989)","King orders his subordinates to go after Momonosuke. Meanwhile, seeing people suffering from Queen's Plague Rounds, Chopper is determined to save everyone."
2022,"1,007",Zoro's Pursuit! Ice Oni Tag!,23 Jan. 2022,6.2,"(2,799)","Yamato fights Sasaki and the Armored Division to protect Momonosuke. Meanwhile, Zoro tries to get rid of the Gifters who have turned into Ice Oni, but Queen starts a horrible game which involves the antibody for the virus."
2022,"1,008",Nami Surrenders?! Ulti's Fierce Headbutt!,30 Jan. 2022,6.9,"(2,148)","Ulti and Page One of the Tobi Roppo chase Nami and Usopp, after being infuriated by their attack as well as Luffy's declaration of becoming the King of the Pirates. Cornered, Nami gives in and Ulti pushes her to say the unthinkable."
2022,"1,009",Sasaki's Onslaught! Armored Division vs. Yamato!,6 Feb. 2022,6.7,"(1,920)","Carrot and Wanda step in to help Marco, who is cornered by Big Mom and Perospero. In the meantime, Yamato fights a fierce battle against the Animal Kingdom Pirates Armored Division led by Sasaki, while protecting Shinobu and Momonosuke."
2022,"1,010",Eliminate the Ice Oni! Chopper's Fire Trick!,13 Feb. 2022,7.8,"(1,657)","Zoro and Drake continue to chase Apoo to get the antibody against Ice Oni, while Chopper is trying to figure out how to fight the virus. In the castle, Luffy, Jimbei, and Sanji are climbing up the stairs to reach the rooftop."
2022,"1,011",It's Not Okay! The Spider Lures Sanji!,20 Feb. 2022,7.7,"(1,215)",Sanji walks into a trap set up by Black Maria. Luffy and Jimbei attempt to reach the rooftop.
2022,"1,012",A Turnaround Move! The Flames of Marco the Phoenix!,27 Feb. 2022,7.5,"(1,325)","While Kaido begins the New Onigashima Project, Marco appears in front of Chopper and the others, who are struggling with Ice Oni."
2022,"1,013",Yamato's Past! The Man Who Came for an Emperor of the Sea!,6 Mar. 2022,8.8,"(2,191)",Yamato tells Momonosuke and Shinobu that she once confronted a man who came to Onigashima looking to get Kaido's head. His name was Ace. The two of them engaged in a fierce battle that eventually turned into an important friendship.
2022,"1,014",Marco's Tears! The Bond of the Whitebeard Pirates!,17 Apr. 2022,8.3,"(1,835)",The formidable Lead Performers of the Animal Kingdom Pirates stand in Zoro's way as he tries to get to the rooftop. Marco sees his late comrade in Zoro's determination and tries to pave the way for him.
2022,"1,015",Straw Hat Luffy! The Man Who Will Become the King of the Pirates!,24 Apr. 2022,9.7,"(22,508)","Yamato reveals her dream to Ace in a flashback. Meanwhile Luffy, Zoro, Law, Kidd and Killer confront Kaido and Big Mom on the rooftop."
2022,"1,016",The Battle of the Monsters! The Three Stubborn Captains!,8 May 2022,9.2,"(3,225)","Luffy's strong attack reminds Kaido of all the strong ones he's ever met. On the other hand, Luffy, Law, and Kid keep quarrelling amongst themselves. Meanwhile, Sanji is caught and interrogated by Black Maria in what he calls ""heaven."""
2022,"1,017",Barrage of Powerful Techniques! The Fierce Attacks of the Worst Generation!,15 May 2022,9.7,"(7,455)","Luffy, Law, Kid, Zoro, and Killer keep landing hard blows against Kaido in tandem despite the arguing. However, when Big Mom steps in and unleashes powerful lightning strikes, the tide turns for all except one of the rookies."
2022,"1,018",Kaido Laughs! The Emperors of the Sea vs. the New Generation!,22 May 2022,9.0,"(2,078)","Luffy pummels Kaido with his Kong Gatling but uses up all of his strength. Big Mom tries to fight back, but Law gets in her way as Kid and Killer try to finish off Kaido."
2022,"1,019",Otama's Secret Plan! Operation Kibi Dango!,29 May 2022,7.7,(878),Tama arrives in Onigashima and it's time to execute her powerful plan - Operation Kibi Dango.
2022,"1,020",Sanji's Scream! An SOS Echoes Over the Island!,5 Jun. 2022,7.8,(743),Sanji is been held captive and tortured by Black Maria to bring Nico Robin out in the open.
2022,"1,021",Spank Strikes! Sanji's Woman-trouble!,12 Jun. 2022,7.8,(689),"Robin bursts in to rescue Sanji along with Brook and faces Black Maria, who is trying to keep Sanji as her pet."
2022,"1,022","No Regrets! Luffy and Boss, a Master-Disciple Bond!",19 Jun. 2022,7.8,(659),"Chopper works hard to make the cure for Ice Oni, even though he is turning into one himself. Meanwhile, the infected Boss Hyogoro the Flower regains his youth and fights fiercely to protect Chopper and the others."
2022,"1,023",All Set! Chopperphage Nebulizer!,3 Jul. 2022,7.6,(604),"Seeing everyone turning into Ice Oni, there is nothing that the samurai warriors can do but grieve. However, it wasn't just them devastated by Queen's raging virus. When their desperation and frustration peak, they hear a hopeful voice."
2022,"1,024",Oden Appears! The Confused Hearts of the Akazaya Members,10 Jul. 2022,7.8,(702),"That unparalleled laugh. The Akazaya regain hope upon witnessing Oden's return. They failed in their attempt to take down Kaido, but after twenty years, they team up with Oden again to finish the job."
2022,"1,025",The Worst Generation Gets Wiped Out?! The Emperors' Deadly Attack!,17 Jul. 2022,9.1,"(1,757)","The Akazaya members run to save Momonosuke, but encounter a familiar enemy. Meanwhile, Kaido and Big Mom unleash a combination attack on the Supernovas."
2022,"1,026",The Supernovas Strike Back! The Mission to Tear Apart the Emperors!,24 Jul. 2022,9.5,"(2,349)",The battle gets more intense as Kaido and Big Mom battle the Worst Generation to their peak.
2022,"1,027",Defend Luffy! Zoro and Law's Sword Technique!,31 Jul. 2022,9.5,"(2,366)","As the rooftop battle rages on, and with Luffy out of commission, Zoro launches an all-out attack at the risk of his life."
2022,"1,028",Surpass the Emperor of the Sea! Luffy Strikes Back with an Iron Fist!,7 Aug. 2022,9.7,"(3,079)",Big Mom creates a replacement for Zeus and unleashes a tremendous attack on Kidd and Killer. Luffy vows to defeat Kaido after dealing a vicious blow to the Emperor.
2022,"1,029",A Faint Memory! Luffy and Red-Haired's Daughter Uta!,14 Aug. 2022,7.0,(542),"A young Luffy meets Uta, daughter of Shanks and aspiring musician. The pair soon realize that they have more in common than they think."
2022,"1,030",The Oath of the New Era! Luffy and Uta!,21 Aug. 2022,7.6,(509),"As the Red Hair Pirates leave, Luffy promises Uta he will become stronger when she comes back. When Shanks returns without Uta some time later, Luffy feels betrayed."
2022,"1,031",Nami's Scream - The Desperate Death Race!,4 Sep. 2022,7.7,(569),Nami and Usopp's fight with Ulti and Page One is interrupted by the arrival of Big Mom. Luffy continues his ferocious attacks on Kaido.
2022,"1,032",The Dawn of the Land of Wano - The All-Out Battle Heats Up!,11 Sep. 2022,7.5,(529),"Oden's samurai aim to stop Kanjuro while Yamato gives Oden's travel logs to Momonosuke. Luffy, Chopper and Sanji each continue fighting Kaido and his men. Ulti's actions cause Nami's rage to be heightened."
2022,"1,033",The Conclusion! Luffy's Accelerating Fist of the Supreme King,18 Sep. 2022,9.6,"(2,655)","Bearing the fate of the Land of Wano on his shoulders, Luffy finishes his battle with Kaido with a decisive attack."
2022,"1,034",Luffy Defeated! The Straw Hats in Jeopardy?!,25 Sep. 2022,7.7,(497),"Luffy falls into the sea, with Kaido declaring a victory over him. Zeus is overwhelmed with emotion as he sees Big Mom has replaced him with Hera, leaving Zeus, seemingly, completely rejected by both Big Mom and Nami."
2022,"1,035",The Animal Kingdom Pirates Trample Down! The End of the Kozuki Clan!,2 Oct. 2022,7.6,(503),"While the Straw Hats and their allies are all having a hard time, they are shocked by the news that Luffy lost to Kaido. At the same time, Kanjuro closes in on Momonosuke to destroy the Kozuki lineage."
2022,"1,036",Fight Against the Dark Night - The Commander-in-Chief of Wano Country Sounds Off,16 Oct. 2022,9.1,"(1,437)","News of Luffy's defeat spreads troughout Onigashima as the Samurai start to lose the will to fight, but the courageous Momonosuke gives them hope."
2022,"1,037",Believe in Luffy! The Alliance's Counterattack Begins!,23 Oct. 2022,7.2,(449),"Momonosuke and Shinobu face Kaido while Kid and Law challenge Big Mom. Meanwhile, Nami, heading towards the stage on the Performance Floor along with Usopp and Tama."
2022,"1,038",Nami's Lethal Attack! O-Tama's Desperate Challenge!,30 Oct. 2022,8.3,(666),"Nami strikes a thunder blast to clear the way to the stage on the Performance Floor. However, the elite corps of the Gifters show up to crush their inferior opponents. Upset but unbroken, Otama stands up to give a command."
2022,"1,039",A Dramatic Increase of Allies! Straw Hats Fight Back!,6 Nov. 2022,7.6,(463),"The Gifters side with the samurai and upset the Tobi Roppo. Chopper starts to take care of Zoro while suffering from the side effect of the enhanced Rumble Ball. Meanwhile, Jimbei gets stunned by Who's-Who's story."
2022,"1,040",A Helmsman's Pride - An Angry Jinbe!,13 Nov. 2022,8.3,(601),"Who's-Who expresses fierce resentment toward Luffy and Jimbei fights back out of loyalty to his captain.. As Who's-Who asks Jimbei a question, he tramples on the dignity of the Fish-Men and that sparks Jimbei's outrage."
